,invoice,article_id,quantity,index_group_name,price_quant
7689,1002514,798763003,1,Ladieswear,0.0143898305084745
7690,1002514,751282001,1,Ladieswear,0.0295084745762711
7691,1002514,300024058,2,Ladieswear,0.2033220338983048
7692,1002514,693242012,1,Ladieswear,0.0338813559322033
7693,1002514,791293001,1,Ladieswear,0.0314237288135593
7694,1002514,811235002,1,Ladieswear,0.0338813559322033
7695,1002514,786336001,1,Ladieswear,0.0423559322033898
7696,1002514,753737007,1,Ladieswear,0.0423559322033898
7697,1002514,763276003,1,Ladieswear,0.0549830508474576
7698,1002514,785060001,1,Ladieswear,0.0338813559322033
7699,1002514,783440002,1,Ladieswear,0.0131016949152542
7700,1002514,662948009,1,Ladieswear,0.0410677966101694
7701,1002514,777070001,1,Ladieswear,0.0423559322033898
7702,1002514,786925004,1,Ladieswear,0.0169322033898305
7703,1002514,656719015,1,Ladieswear,0.0508305084745762
7704,1002514,693243012,1,Ladieswear,0.0338813559322033
7705,1002514,782555005,1,Ladieswear,0.0338813559322033
7706,1002514,775996012,1,Ladieswear,0.0338813559322033
7707,1002514,787237002,1,Ladieswear,0.0508305084745762
7708,1002514,790006001,1,Ladieswear,0.1148305084745762
7709,1002514,762846007,1,Ladieswear,0.0254067796610169
7710,1002514,785018005,1,Ladieswear,0.0164067796610169
7711,1002514,796248001,1,Ladieswear,0.0254067796610169
7712,1002514,796239001,1,Ladieswear,0.0508305084745762
7713,1002514,779863001,1,Ladieswear,0.0338813559322033
7714,1002514,803647003,2,Ladieswear,0.1558644067796608
13239,814187,464277014,1,Ladieswear,0.0220169491525423
13240,814187,396135007,1,Ladieswear,0.0169322033898305
13241,814187,469039019,1,Ladieswear,0.0190677966101694
13242,814187,674651002,1,Ladieswear,0.0220169491525423
13243,814187,399061011,1,Ladieswear,0.0593050847457627
13244,814187,399061008,2,Ladieswear,0.2372203389830508
13245,814187,635240001,1,Ladieswear,0.0304915254237288
13246,814187,559633001,1,Ladieswear,0.0423559322033898
13247,814187,399256032,1,Ladieswear,0.0143898305084745
13248,814187,629420007,1,Ladieswear,0.008457627118644
13249,814187,741313001,1,Ladieswear,0.0254067796610169
13250,814187,768440003,1,Ladieswear,0.0135423728813559
13251,814187,723621001,1,Ladieswear,0.0169322033898305
13252,814187,619884018,1,Ladieswear,0.036
13253,814187,694848001,2,Ladieswear,0.1219661016949152
13254,814187,762846001,1,Ladieswear,0.021593220338983
13255,814187,756633002,1,Ladieswear,0.0254067796610169
13256,814187,708459003,1,Ladieswear,0.0169322033898305
13257,814187,710056003,1,Ladieswear,0.0169322033898305
13258,814187,735122002,1,Ladieswear,0.0457627118644067
13259,814187,656763006,1,Ladieswear,0.0254067796610169
13260,814187,708478004,1,Ladieswear,0.0254067796610169
13261,814187,708471005,1,Ladieswear,0.0254067796610169
13262,814187,736701001,1,Ladieswear,0.0169322033898305
13263,814187,780852001,1,Ladieswear,0.0254067796610169
27930,982169,464277014,1,Ladieswear,0.0101525423728813
27931,982169,673677002,1,Ladieswear,0.0118474576271186
27932,982169,664074001,1,Ladieswear,0.0169322033898305
27933,982169,673677004,1,Ladieswear,0.0118474576271186
27934,982169,561291001,1,Ladieswear,0.0220169491525423
27935,982169,719655001,1,Ladieswear,0.0220169491525423
27936,982169,723349001,1,Ladieswear,0.0042711864406779
27937,982169,721990004,1,Ladieswear,0.0028305084745762
27938,982169,637283006,1,Ladieswear,0.0593050847457627
27939,982169,720137007,1,Ladieswear,0.0016779661016949
27940,982169,720137003,1,Ladieswear,0.0016779661016949
27941,982169,660497009,1,Ladieswear,0.0254067796610169
27942,982169,757613001,1,Ladieswear,0.0056779661016949
27943,982169,753061001,1,Ladieswear,0.0135423728813559
27944,982169,733267003,2,Ladieswear,0.0134915254237288
27945,982169,767869001,1,Ladieswear,0.008457627118644
27946,982169,763284001,1,Ladieswear,0.0593050847457627
27947,982169,750423002,1,Ladieswear,0.036
27948,982169,660599016,1,Ladieswear,0.0220169491525423
27949,982169,693242013,1,Ladieswear,0.0338813559322033
27950,982169,733099001,1,Ladieswear,0.0169322033898305
27951,982169,785041005,1,Ladieswear,0.0169322033898305
27952,982169,796685001,1,Ladieswear,0.0254067796610169
31199,1021512,464277014,1,Ladieswear,0.0220169491525423
31200,1021512,591334003,1,Ladieswear,0.0169322033898305
31201,1021512,562245001,1,Ladieswear,0.0237118644067796
31202,1021512,671607001,1,Ladieswear,0.0137627118644067
31203,1021512,372860001,1,Ladieswear,0.0135423728813559
31204,1021512,562245046,1,Ladieswear,0.0338813559322033
31205,1021512,158340001,1,Ladieswear,0.0169322033898305
31206,1021512,612481002,1,Ladieswear,0.0169322033898305
31207,1021512,502186013,1,Ladieswear,0.0220169491525423
31208,1021512,160442043,1,Ladieswear,0.0135423728813559
31209,1021512,509091026,1,Ladieswear,0.0155762711864406
31210,1021512,612481004,1,Ladieswear,0.0169322033898305
31211,1021512,576050001,1,Ladieswear,0.0214406779661016
31212,1021512,690933005,1,Ladieswear,0.0152372881355932
31213,1021512,562245061,1,Ladieswear,0.0237118644067796
31214,1021512,748269003,1,Ladieswear,0.020322033898305
31215,1021512,757557001,1,Ladieswear,0.0152372881355932
31216,1021512,741985001,1,Ladieswear,0.0254067796610169
31217,1021512,722169001,1,Ladieswear,0.084728813559322
31218,1021512,664319016,1,Ladieswear,0.0152372881355932
31219,1021512,736530006,1,Ladieswear,0.0217796610169491
31220,1021512,631536015,1,Ladieswear,0.0126949152542372
31221,1021512,781613006,1,Ladieswear,0.0508305084745762
31222,1021512,764415001,1,Ladieswear,0.0254067796610169
31223,1021512,764514001,2,Ladieswear,0.0593220338983048
31224,1021512,708311011,1,Ladieswear,0.0321864406779661
31225,1021512,591334037,1,Ladieswear,0.0155762711864406
31226,1021512,761701001,1,Ladieswear,0.0220169491525423
31227,1021512,749615004,2,Ladieswear,0.1016271186440676
31228,1021512,534181008,1,Ladieswear,0.0838983050847457
31229,1021512,787260001,1,Ladieswear,0.0304915254237288
31230,1021512,779324004,1,Ladieswear,0.0311694915254237
31231,1021512,803757002,1,Ladieswear,0.0169322033898305
31232,1021512,808276001,1,Ladieswear,0.0220169491525423
31233,1021512,799190001,1,Ladieswear,0.0338813559322033
31234,1021512,673677010,1,Ladieswear,0.020322033898305
31235,1021512,803757005,1,Ladieswear,0.0169322033898305
31236,1021512,787481002,1,Ladieswear,0.0304915254237288
31237,1021512,837368001,1,Ladieswear,0.0508305084745762
31238,1021512,792438001,1,Ladieswear,0.0309322033898305
31239,1021512,797710002,1,Ladieswear,0.0338813559322033
31240,1021512,787696003,1,Ladieswear,0.0338813559322033
31241,1021512,785710003,1,Ladieswear,0.0338813559322033
31242,1021512,688055008,1,Ladieswear,0.0201016949152542
31243,1021512,783440005,1,Ladieswear,0.0135423728813559
36788,865184,617322003,1,Ladieswear,0.0338813559322033
36789,865184,373506004,1,Ladieswear,0.0135423728813559
36790,865184,469562036,1,Ladieswear,0.0677796610169491
36791,865184,399256023,1,Ladieswear,0.0146779661016949
36792,865184,399256001,1,Ladieswear,0.0146779661016949
36793,865184,399256005,1,Ladieswear,0.0146610169491525
36794,865184,571706001,2,Ladieswear,0.0856271186440676
36795,865184,506098006,1,Ladieswear,0.0298135593220338
36796,865184,689038002,1,Ladieswear,0.0296440677966101
36797,865184,599580028,2,Ladieswear,0.065830508474576
36798,865184,708428002,1,Ladieswear,0.0248474576271186
36799,865184,699426003,2,Ladieswear,0.1647457627118644
36800,865184,708379004,1,Ladieswear,0.0165423728813559
36801,865184,399061028,1,Ladieswear,0.0593050847457627
36802,865184,612800011,1,Ladieswear,0.0338813559322033
36803,865184,619884018,1,Ladieswear,0.0423559322033898
36804,865184,559630013,2,Ladieswear,0.0987796610169488
36805,865184,763529001,1,Ladieswear,0.0067627118644067
36806,865184,718939001,1,Ladieswear,0.0381186440677966
36807,865184,708459003,1,Ladieswear,0.0165593220338983
36808,865184,575542011,1,Ladieswear,0.0298135593220338
36809,865184,656763006,1,Ladieswear,0.0254067796610169
36810,865184,751551001,1,Ladieswear,0.0254067796610169
36811,865184,708472002,1,Ladieswear,0.0169322033898305
36812,865184,737137007,1,Ladieswear,0.0331355932203389
36813,865184,754374001,1,Ladieswear,0.0165593220338983
36814,865184,723874001,1,Ladieswear,0.0271016949152542
36815,865184,729318007,1,Ladieswear,0.0248474576271186
36816,865184,733029001,1,Ladieswear,0.0169322033898305
36817,871706,617322003,1,Ladieswear,0.0338813559322033
36818,871706,507909001,1,Ladieswear,0.0254067796610169
36819,871706,568808001,1,Ladieswear,0.0423559322033898
36820,871706,673643001,1,Ladieswear,0.0304915254237288
36821,871706,372860001,1,Ladieswear,0.0135423728813559
36822,871706,179123001,1,Ladieswear,0.0169322033898305
36823,871706,579541030,1,Ladieswear,0.0169322033898305
36824,871706,711582001,1,Ladieswear,0.0135423728813559
36825,871706,523489015,1,Ladieswear,0.0050677966101694
36826,871706,517762001,1,Ladieswear,0.0338813559322033
36827,871706,562245062,1,Ladieswear,0.0338813559322033
36828,871706,579541052,1,Ladieswear,0.0169322033898305
36829,871706,732463001,1,Ladieswear,0.0423559322033898
36830,871706,745475007,1,Ladieswear,0.0325254237288135
36831,871706,743594002,1,Ladieswear,0.0508305084745762
36832,871706,743594003,1,Ladieswear,0.0508305084745762
36833,871706,721320006,1,Ladieswear,0.0162542372881355
36834,871706,731407005,1,Ladieswear,0.0162542372881355
36835,871706,745477004,1,Ladieswear,0.0338813559322033
36836,871706,739144013,1,Ladieswear,0.0162542372881355
36837,871706,745357002,1,Ladieswear,0.0338813559322033
36838,871706,745477015,1,Ladieswear,0.0338813559322033
36839,871706,758808001,1,Ladieswear,0.0304915254237288
36840,871706,758840001,1,Ladieswear,0.0169322033898305
38815,970033,617322003,1,Ladieswear,0.0169322033898305
38816,970033,622598001,1,Ladieswear,0.0093389830508474
38817,970033,703558001,1,Ladieswear,0.0067627118644067
38818,970033,642825003,1,Ladieswear,0.0133559322033898
38819,970033,740423001,1,Ladieswear,0.0118474576271186
38820,970033,640542002,1,Ladieswear,0.0338813559322033
38821,970033,707742004,1,Ladieswear,0.0267118644067796
38822,970033,757557001,1,Ladieswear,0.0066610169491525
38823,970033,589599040,1,Ladieswear,0.0133559322033898
38824,970033,713200002,1,Ladieswear,0.0135423728813559
38825,970033,702790007,1,Ladieswear,0.0267118644067796
38826,970033,707704005,1,Ladieswear,0.0093389830508474
38827,970033,717580001,1,Ladieswear,0.0093389830508474
38828,970033,717578001,1,Ladieswear,0.0079999999999999
38829,970033,727004001,1,Ladieswear,0.0093389830508474
38830,970033,744394001,1,Ladieswear,0.0093389830508474
38831,970033,764621001,1,Ladieswear,0.0120169491525423
38832,970033,742924003,1,Ladieswear,0.0054067796610169
38833,970033,758286001,1,Ladieswear,0.0067627118644067
38834,970033,763037001,1,Ladieswear,0.0423559322033898
38835,970033,751471016,1,Ladieswear,0.0338813559322033
38836,970033,751471001,1,Ladieswear,0.0338813559322033
38837,970033,750424008,1,Ladieswear,0.0338813559322033
38838,970033,750424007,1,Ladieswear,0.0338813559322033
38839,970033,750422024,1,Ladieswear,0.0338813559322033
38840,970033,783497001,1,Ladieswear,0.0593050847457627
38841,970033,456163049,1,Ladieswear,0.0338813559322033
38842,970033,456163053,1,Ladieswear,0.0338813559322033
44918,716412,573937001,1,Ladieswear,0.0508305084745762
44919,716412,610776002,1,Ladieswear,0.0076101694915254
44920,716412,610776001,1,Ladieswear,0.0076101694915254
44921,716412,547367007,1,Ladieswear,0.0169322033898305
44922,716412,432566001,1,Ladieswear,0.0169322033898305
44923,716412,538699001,1,Ladieswear,0.008457627118644
44924,716412,638628002,1,Ladieswear,0.022864406779661
44925,716412,368979001,2,Ladieswear,0.0609491525423728
44926,716412,399256001,1,Ladieswear,0.0169322033898305
44927,716412,214844002,1,Ladieswear,0.0033728813559322
44928,716412,358753001,1,Ladieswear,0.008457627118644
44929,716412,458239001,2,Ladieswear,0.0822711864406778
44930,716412,108775044,1,Ladieswear,0.008457627118644
44931,716412,568601007,1,Ladieswear,0.0271016949152542
44932,716412,683147001,1,Ladieswear,0.0457457627118644
44933,716412,399256019,1,Ladieswear,0.0169322033898305
44934,716412,736046001,1,Ladieswear,0.0169322033898305
44935,716412,629420011,1,Ladieswear,0.008457627118644
44936,716412,504154034,1,Ladieswear,0.0423559322033898
44937,716412,599580014,1,Ladieswear,0.0152372881355932
44938,716412,665095005,2,Ladieswear,0.0914915254237286
44939,716412,707215001,1,Ladieswear,0.0220169491525423
44940,716412,675068002,1,Ladieswear,0.022864406779661
44941,716412,529012026,2,Ladieswear,0.0365423728813556
44942,716412,710708005,2,Ladieswear,0.1355254237288132
44943,716412,610776028,1,Ladieswear,0.0076101694915254
44944,716412,611221010,1,Ladieswear,0.0169322033898305
44945,716412,610776033,1,Ladieswear,0.0076101694915254
44946,716412,708379002,2,Ladieswear,0.0632542372881352
44947,716412,700515001,2,Ladieswear,0.3050508474576268
44948,716412,760633001,1,Ladieswear,0.0423559322033898
44949,716412,770241001,1,Ladieswear,0.0508305084745762
44950,716412,709996001,1,Ladieswear,0.0338813559322033
44951,716412,636455027,1,Ladieswear,0.0508305084745762
44952,716412,723388001,1,Ladieswear,0.0474406779661016
44953,716412,707735001,1,Ladieswear,0.0304915254237288
54763,875689,573937001,1,Ladieswear,0.0508305084745762
54764,875689,578374001,2,Ladieswear,0.1694237288135592
54765,875689,179123001,1,Ladieswear,0.0169322033898305
54766,875689,351933001,4,Ladieswear,0.270915254237288
54767,875689,630438003,1,Ladieswear,0.0169322033898305
54768,875689,644288001,1,Ladieswear,0.0406610169491525
54769,875689,659132001,1,Ladieswear,0.0169322033898305
54770,875689,552716001,1,Ladieswear,0.0254067796610169
54771,875689,583534013,1,Ladieswear,0.0169322033898305
54772,875689,470789001,1,Ladieswear,0.0169322033898305
54773,875689,594978001,1,Ladieswear,0.0135423728813559
54774,875689,634541003,1,Ladieswear,0.020322033898305
54775,875689,616920001,1,Ladieswear,0.0304915254237288
54776,875689,660497001,1,Ladieswear,0.0254067796610169
54777,875689,559633001,1,Ladieswear,0.0423559322033898
54778,875689,554598057,1,Ladieswear,0.0169322033898305
54779,875689,710708001,1,Ladieswear,0.0338813559322033
54780,875689,506166046,1,Ladieswear,0.0169322033898305
54781,875689,768440002,1,Ladieswear,0.0135423728813559
54782,875689,708432005,1,Ladieswear,0.0254067796610169
54783,875689,708432003,1,Ladieswear,0.0254067796610169
54784,875689,541518027,1,Ladieswear,0.0261186440677966
54785,875689,742274001,1,Ladieswear,0.0254067796610169
54786,875689,742274002,1,Ladieswear,0.0254067796610169
54787,875689,707743001,1,Ladieswear,0.0254067796610169
54788,875689,685448001,1,Ladieswear,0.0254067796610169
54789,875689,697050016,1,Ladieswear,0.0169322033898305
54790,875689,734273002,1,Ladieswear,0.0423559322033898
54791,875689,660497005,1,Ladieswear,0.0254067796610169
54792,875689,768759001,1,Ladieswear,0.0220169491525423
54793,875689,786814001,1,Ladieswear,0.0169322033898305
54794,875689,744786002,1,Ladieswear,0.0338813559322033
54795,875689,744787002,1,Ladieswear,0.0304915254237288
54796,875689,739144007,1,Ladieswear,0.0169322033898305
54797,875689,775328001,1,Ladieswear,0.0144237288135593
54798,875689,772005005,1,Ladieswear,0.008457627118644
54799,875689,735622003,1,Ladieswear,0.0508305084745762
54800,875689,754877002,1,Ladieswear,0.0169322033898305
54801,875689,707743007,1,Ladieswear,0.0254067796610169
54802,875689,790096003,1,Ladieswear,0.0144237288135593
54803,875689,760975001,1,Ladieswear,0.0311694915254237
54804,875689,754374003,1,Ladieswear,0.0145254237288135
54805,875689,744073001,1,Ladieswear,0.0508305084745762
54806,875689,739144012,1,Ladieswear,0.0169322033898305
57100,924493,573937001,1,Ladieswear,0.0508305084745762
57101,924493,579541001,1,Ladieswear,0.0169322033898305
57102,924493,658298001,2,Ladieswear,0.1534237288135588
57103,924493,396135007,1,Ladieswear,0.0153050847457627
57104,924493,566140001,1,Ladieswear,0.0169322033898305
57105,924493,626813010,1,Ladieswear,0.0118474576271186
57106,924493,579541026,1,Ladieswear,0.0169322033898305
57107,924493,561445020,1,Ladieswear,0.0050677966101694
57108,924493,600886001,1,Ladieswear,0.0254067796610169
57109,924493,537085009,1,Ladieswear,0.0220169491525423
57110,924493,559616001,1,Ladieswear,0.0254067796610169
57111,924493,711582001,1,Ladieswear,0.0067627118644067
57112,924493,436570008,1,Ladieswear,0.0016779661016949
57113,924493,464908002,1,Ladieswear,0.0169322033898305
57114,924493,396135008,1,Ladieswear,0.0169322033898305
57115,924493,605690001,1,Ladieswear,0.0169322033898305
57116,924493,554598012,1,Ladieswear,0.008457627118644
57117,924493,560214002,1,Ladieswear,0.0118474576271186
57118,924493,636140003,1,Ladieswear,0.020322033898305
57119,924493,642498004,2,Ladieswear,0.067728813559322
57120,924493,579541042,1,Ladieswear,0.0169322033898305
57121,924493,599580017,1,Ladieswear,0.0169322033898305
57122,924493,736213002,1,Ladieswear,0.0049322033898305
57123,924493,719655001,1,Ladieswear,0.0220169491525423
57124,924493,736213001,1,Ladieswear,0.0049322033898305
57125,924493,708366003,1,Ladieswear,0.0067627118644067
57126,924493,688537004,2,Ladieswear,0.067728813559322
57127,924493,610776028,1,Ladieswear,0.008457627118644
57128,924493,605690003,1,Ladieswear,0.0169322033898305
57129,924493,688537001,1,Ladieswear,0.0169322033898305
57130,924493,734287002,1,Ladieswear,0.0118474576271186
57131,924493,399061028,1,Ladieswear,0.0525254237288135
57132,924493,719245001,1,Ladieswear,0.0282033898305084
57133,924493,716548001,1,Ladieswear,0.0152372881355932
57134,924493,745475002,2,Ladieswear,0.1316610169491524
57135,924493,734236002,1,Ladieswear,0.0135423728813559
57136,924493,722436002,1,Ladieswear,0.0169322033898305
57137,924493,705734002,1,Ladieswear,0.0329152542372881
57138,924493,736573002,1,Ladieswear,0.0254067796610169
57139,924493,756633004,1,Ladieswear,0.0231525423728813
57140,924493,589599033,1,Ladieswear,0.0254067796610169
57141,924493,687034009,3,Ladieswear,0.22866101694915208
57142,924493,772349008,1,Ladieswear,0.0169322033898305
57143,924493,772349003,1,Ladieswear,0.0169322033898305
57144,924493,707717001,1,Ladieswear,0.0167118644067796
57145,924493,731407002,1,Ladieswear,0.016457627118644
57146,924493,659854007,1,Ladieswear,0.0169322033898305
57147,924493,737852001,1,Ladieswear,0.0423559322033898
57148,924493,641187004,1,Ladieswear,0.0593050847457627
57149,924493,716581001,1,Ladieswear,0.0220169491525423
57150,924493,742982003,1,Ladieswear,0.0254067796610169
57151,924493,664319013,1,Ladieswear,0.0136779661016949
57152,924493,742933005,1,Ladieswear,0.0225084745762711
57153,924493,744393002,2,Ladieswear,0.1016271186440676
57154,924493,659854010,1,Ladieswear,0.0118474576271186
57155,924493,689021002,1,Ladieswear,0.0338813559322033
57156,924493,722174001,1,Ladieswear,0.0493898305084745
57157,924493,351484033,1,Ladieswear,0.0220169491525423
57158,924493,742924002,3,Ladieswear,0.15238983050847452
57159,924493,721320014,1,Ladieswear,0.0169322033898305
57160,924493,740943002,1,Ladieswear,0.0101525423728813
57161,924493,796806001,1,Ladieswear,0.0206779661016949
57162,924493,714384007,1,Ladieswear,0.0220169491525423
57163,924493,559630020,1,Ladieswear,0.0254067796610169
57164,924493,751998001,5,Ladieswear,0.6351694915254225
57165,924493,769014001,1,Ladieswear,0.0220169491525423
57166,924493,754374002,1,Ladieswear,0.016457627118644
57167,924493,736530001,2,Ladieswear,0.0849830508474574
57168,924493,767436002,2,Ladieswear,0.1016271186440676
57169,924493,767438002,1,Ladieswear,0.0169322033898305
57170,924493,559630014,1,Ladieswear,0.0254067796610169
57171,924493,783380002,1,Ladieswear,0.015
57172,924493,771338002,1,Ladieswear,0.026864406779661
57173,924493,749699009,1,Ladieswear,0.0186271186440677
63840,983188,573937001,1,Ladieswear,0.0508305084745762
63841,983188,607154001,1,Ladieswear,0.0423559322033898
63842,983188,372860001,1,Ladieswear,0.0115084745762711
63843,983188,586273002,1,Ladieswear,0.0016779661016949
63844,983188,523490005,1,Ladieswear,0.0050677966101694
63845,983188,294008005,1,Ladieswear,0.0169322033898305
63846,983188,594978001,1,Ladieswear,0.0135423728813559
63847,983188,685468001,1,Ladieswear,0.0423559322033898
63848,983188,599580017,1,Ladieswear,0.0107627118644067
63849,983188,724729001,1,Ladieswear,0.0338813559322033
63850,983188,697050011,2,Ladieswear,0.0406101694915252
63851,983188,742274001,1,Ladieswear,0.021593220338983
63852,983188,727880001,1,Ladieswear,0.0169322033898305
63853,983188,712216005,1,Ladieswear,0.0220169491525423
63854,983188,717370006,1,Ladieswear,0.0135423728813559
63855,983188,697050022,2,Ladieswear,0.067728813559322
63856,983188,772005009,1,Ladieswear,0.0071864406779661
63857,983188,774148001,1,Ladieswear,0.0423559322033898
63858,983188,767438004,2,Ladieswear,0.025830508474576
63859,983188,749615001,1,Ladieswear,0.0508305084745762
63860,983188,756428001,1,Ladieswear,0.0143898305084745
63861,983188,775313002,1,Ladieswear,0.0135423728813559
63862,983188,751471016,1,Ladieswear,0.0338813559322033
63863,983188,695632033,1,Ladieswear,0.0338813559322033
63864,983188,789772001,1,Ladieswear,0.0254067796610169
63865,983188,750424007,1,Ladieswear,0.0338813559322033
63866,983188,790635001,1,Ladieswear,0.0508305084745762
63867,983188,703207003,1,Ladieswear,0.0143898305084745
63868,983188,789772003,1,Ladieswear,0.0254067796610169
63869,983188,794538001,1,Ladieswear,0.0423559322033898
63870,983188,733098008,1,Ladieswear,0.0161864406779661
63871,983188,754323002,1,Ladieswear,0.0508305084745762
63872,983188,801273001,1,Ladieswear,0.0423559322033898
63873,983188,797710001,1,Ladieswear,0.0338813559322033
63874,983188,762205001,1,Ladieswear,0.0423559322033898
66178,1002750,573937001,1,Ladieswear,0.0485762711864406
66179,1002750,573716012,1,Ladieswear,0.0245084745762711
66180,1002750,399256001,1,Ladieswear,0.0169322033898305
66181,1002750,158340001,2,Ladieswear,0.067728813559322
66182,1002750,399256005,2,Ladieswear,0.067728813559322
66183,1002750,703991001,1,Ladieswear,0.0254067796610169
66184,1002750,566140006,1,Ladieswear,0.0033728813559322
66185,1002750,750330002,1,Ladieswear,0.0485762711864406
66186,1002750,741985001,1,Ladieswear,0.0254067796610169
66187,1002750,710194005,1,Ladieswear,0.0220169491525423
66188,1002750,781613002,1,Ladieswear,0.0508305084745762
66189,1002750,776861001,1,Ladieswear,0.0067627118644067
66190,1002750,695632033,2,Ladieswear,0.1355254237288132
66191,1002750,767893001,1,Ladieswear,0.0169322033898305
66192,1002750,783346003,1,Ladieswear,0.0254067796610169
66193,1002750,811198002,1,Ladieswear,0.0338813559322033
66194,1002750,794538001,1,Ladieswear,0.0423559322033898
66195,1002750,763280003,1,Ladieswear,0.0338813559322033
66196,1002750,770315007,1,Ladieswear,0.0169322033898305
66197,1002750,738943005,1,Ladieswear,0.0423559322033898
66198,1002750,791293003,1,Ladieswear,0.0338813559322033
66199,1002750,782555006,1,Ladieswear,0.0338813559322033
66200,1002750,738943002,1,Ladieswear,0.0423559322033898
66201,1002750,738943001,1,Ladieswear,0.0423559322033898
66202,1002750,819520001,1,Ladieswear,0.0220169491525423
66203,1002750,771970001,1,Ladieswear,0.0254067796610169
66204,1002750,785018004,1,Ladieswear,0.0169322033898305
66205,1002750,796210008,1,Ladieswear,0.0254067796610169
66206,1002750,733098013,1,Ladieswear,0.0169322033898305
66207,1002750,787696002,1,Ladieswear,0.0338813559322033
66208,1002750,817869001,1,Ladieswear,0.0254067796610169
69882,1028346,573937001,1,Ladieswear,0.0508305084745762
69883,1028346,186262006,1,Ladieswear,0.0042203389830508
69884,1028346,529008011,1,Ladieswear,0.0157457627118644
69885,1028346,542402001,1,Ladieswear,0.0169322033898305
69886,1028346,579541030,1,Ladieswear,0.0143898305084745
69887,1028346,609301001,1,Ladieswear,0.0254067796610169
69888,1028346,741985005,1,Ladieswear,0.0240508474576271
69889,1028346,752516005,2,Ladieswear,0.0648135593220336
69890,1028346,752516003,2,Ladieswear,0.0648135593220336
69891,1028346,752516002,2,Ladieswear,0.0842033898305084
69892,1028346,753692004,1,Ladieswear,0.0132711864406779
69893,1028346,695632033,1,Ladieswear,0.0338813559322033
69894,1028346,536139051,1,Ladieswear,0.0152372881355932
69895,1028346,763280003,2,Ladieswear,0.1335254237288132
69896,1028346,733098014,1,Ladieswear,0.0169322033898305
69897,1028346,790368001,1,Ladieswear,0.0332033898305084
69898,1028346,787696004,1,Ladieswear,0.0338813559322033
